timestamp,Power,heart_rate
2019-08-21 03:30:29,324.0,146.0
2019-08-21 03:30:30,323.0,146.0
2019-08-21 03:30:31,323.0,147.0
2019-08-21 03:30:32,326.0,147.0
2019-08-21 03:30:33,326.0,148.0
2019-08-21 03:30:34,325.0,148.0
2019-08-21 03:30:35,325.0,148.0
2019-08-21 03:30:36,321.0,147.0
2019-08-21 03:30:37,318.0,147.0
2019-08-21 03:30:38,318.0,147.0
2019-08-21 03:30:39,315.0,148.0
2019-08-21 03:30:40,315.0,148.0
2019-08-21 03:30:41,313.0,148.0
2019-08-21 03:30:42,309.0,148.0
2019-08-21 03:30:43,306.0,148.0
2019-08-21 03:30:44,307.0,148.0
2019-08-21 03:30:45,307.0,148.0
2019-08-21 03:30:46,312.0,148.0
2019-08-21 03:30:47,313.0,147.0
2019-08-21 03:30:48,311.0,147.0
2019-08-21 03:30:49,311.0,147.0
2019-08-21 03:30:50,308.0,147.0
2019-08-21 03:30:51,307.0,147.0
2019-08-21 03:30:52,297.0,147.0
2019-08-21 03:30:53,297.0,146.0
2019-08-21 03:30:54,297.0,146.0
2019-08-21 03:30:55,302.0,146.0
2019-08-21 03:30:56,302.0,146.0
2019-08-21 03:30:57,304.0,146.0
2019-08-21 03:30:58,304.0,147.0
2019-08-21 03:30:59,309.0,147.0
2019-08-21 03:31:00,309.0,147.0
2019-08-21 03:31:01,317.0,147.0
2019-08-21 03:31:02,317.0,148.0
2019-08-21 03:31:03,318.0,148.0
2019-08-21 03:31:04,321.0,148.0
2019-08-21 03:31:05,322.0,148.0
2019-08-21 03:31:06,322.0,148.0
2019-08-21 03:31:07,322.0,149.0
2019-08-21 03:31:08,323.0,149.0
2019-08-21 03:31:09,320.0,149.0
2019-08-21 03:31:10,320.0,149.0
2019-08-21 03:31:11,317.0,149.0
2019-08-21 03:31:12,315.0,149.0
2019-08-21 03:31:13,315.0,149.0
2019-08-21 03:31:14,313.0,149.0
2019-08-21 03:31:15,310.0,149.0
2019-08-21 03:31:16,310.0,149.0
2019-08-21 03:31:17,310.0,149.0
2019-08-21 03:31:18,308.0,149.0
2019-08-21 03:31:19,308.0,149.0
2019-08-21 03:31:20,307.0,149.0
2019-08-21 03:31:21,306.0,149.0
2019-08-21 03:31:22,305.0,149.0
2019-08-21 03:31:23,307.0,149.0
2019-08-21 03:31:24,301.0,148.0
2019-08-21 03:31:25,303.0,148.0
2019-08-21 03:31:26,306.0,148.0
2019-08-21 03:31:27,309.0,149.0
2019-08-21 03:31:28,310.0,149.0
2019-08-21 03:31:29,304.0,149.0
2019-08-21 03:31:30,299.0,149.0
2019-08-21 03:31:31,297.0,148.0
2019-08-21 03:31:32,296.0,148.0
2019-08-21 03:31:33,297.0,147.0
2019-08-21 03:31:34,297.0,147.0
2019-08-21 03:31:35,305.0,146.0
2019-08-21 03:31:36,307.0,146.0
2019-08-21 03:31:37,311.0,146.0
2019-08-21 03:31:38,309.0,146.0
2019-08-21 03:31:39,308.0,147.0
2019-08-21 03:31:40,311.0,147.0
2019-08-21 03:31:41,312.0,146.0
2019-08-21 03:31:42,307.0,145.0
2019-08-21 03:31:43,306.0,145.0
2019-08-21 03:31:44,306.0,146.0
2019-08-21 03:31:45,310.0,146.0
2019-08-21 03:31:46,313.0,147.0
2019-08-21 03:31:47,308.0,148.0
2019-08-21 03:31:48,304.0,148.0
2019-08-21 03:31:49,299.0,149.0
2019-08-21 03:31:50,299.0,149.0
2019-08-21 03:31:51,298.0,150.0
2019-08-21 03:31:52,300.0,150.0
2019-08-21 03:31:53,303.0,150.0
2019-08-21 03:31:54,307.0,150.0
2019-08-21 03:31:55,310.0,150.0
2019-08-21 03:31:56,313.0,151.0
2019-08-21 03:31:57,315.0,150.0
2019-08-21 03:31:58,314.0,150.0
2019-08-21 03:31:59,315.0,150.0
2019-08-21 03:32:00,314.0,149.0
2019-08-21 03:32:01,312.0,151.0
2019-08-21 03:32:02,314.0,151.0
2019-08-21 03:32:03,313.0,151.0
2019-08-21 03:32:04,315.0,152.0
2019-08-21 03:32:05,317.0,152.0
2019-08-21 03:32:06,317.0,151.0
2019-08-21 03:32:07,318.0,151.0
2019-08-21 03:32:08,319.0,151.0
2019-08-21 03:32:09,319.0,151.0
2019-08-21 03:32:10,320.0,151.0
2019-08-21 03:32:11,319.0,152.0
2019-08-21 03:32:12,320.0,152.0
2019-08-21 03:32:13,322.0,152.0
2019-08-21 03:32:14,323.0,152.0
2019-08-21 03:32:15,324.0,151.0
2019-08-21 03:32:16,326.0,151.0
2019-08-21 03:32:17,329.0,151.0
2019-08-21 03:32:18,327.0,151.0
2019-08-21 03:32:19,325.0,152.0
2019-08-21 03:32:20,322.0,152.0
2019-08-21 03:32:21,320.0,152.0
2019-08-21 03:32:22,319.0,151.0
2019-08-21 03:32:23,318.0,151.0
2019-08-21 03:32:24,319.0,152.0
2019-08-21 03:32:25,320.0,151.0
2019-08-21 03:32:26,325.0,152.0
2019-08-21 03:32:27,328.0,152.0
2019-08-21 03:32:28,332.0,152.0
2019-08-21 03:32:29,336.0,152.0
2019-08-21 03:32:30,337.0,152.0
2019-08-21 03:32:31,338.0,152.0
2019-08-21 03:32:32,340.0,152.0
2019-08-21 03:32:33,340.0,152.0
2019-08-21 03:32:34,339.0,152.0
2019-08-21 03:32:35,340.0,152.0
2019-08-21 03:32:36,339.0,152.0
2019-08-21 03:32:37,338.0,152.0
2019-08-21 03:32:38,335.0,152.0
2019-08-21 03:32:39,333.0,152.0
2019-08-21 03:32:40,330.0,153.0
2019-08-21 03:32:41,329.0,154.0
2019-08-21 03:32:42,329.0,154.0
2019-08-21 03:32:43,328.0,154.0
2019-08-21 03:32:44,330.0,154.0
2019-08-21 03:32:45,333.0,154.0
2019-08-21 03:32:46,331.0,155.0
2019-08-21 03:32:47,330.0,155.0
2019-08-21 03:32:48,332.0,154.0
2019-08-21 03:32:49,330.0,154.0
2019-08-21 03:32:50,329.0,154.0
2019-08-21 03:32:51,325.0,155.0
2019-08-21 03:32:52,318.0,154.0
2019-08-21 03:32:53,316.0,154.0
2019-08-21 03:32:54,315.0,153.0
2019-08-21 03:32:55,312.0,153.0
2019-08-21 03:32:56,310.0,152.0
2019-08-21 03:32:57,311.0,152.0
2019-08-21 03:32:58,310.0,152.0
2019-08-21 03:32:59,313.0,152.0
2019-08-21 03:33:00,313.0,152.0
2019-08-21 03:33:01,314.0,152.0
2019-08-21 03:33:02,315.0,152.0
2019-08-21 03:33:03,316.0,152.0
2019-08-21 03:33:04,315.0,151.0
2019-08-21 03:33:05,313.0,151.0
2019-08-21 03:33:06,311.0,151.0
2019-08-21 03:33:07,308.0,151.0
2019-08-21 03:33:08,309.0,151.0
2019-08-21 03:33:09,309.0,151.0
2019-08-21 03:33:10,309.0,152.0
2019-08-21 03:33:11,311.0,152.0
2019-08-21 03:33:12,311.0,152.0
2019-08-21 03:33:13,313.0,153.0
2019-08-21 03:33:14,311.0,152.0
2019-08-21 03:33:15,311.0,152.0
2019-08-21 03:33:16,311.0,152.0
2019-08-21 03:33:17,310.0,152.0
2019-08-21 03:33:18,310.0,153.0
2019-08-21 03:33:19,311.0,153.0
2019-08-21 03:33:20,310.0,153.0
2019-08-21 03:33:21,312.0,152.0
2019-08-21 03:33:22,313.0,152.0
2019-08-21 03:33:23,311.0,152.0
2019-08-21 03:33:24,311.0,152.0
2019-08-21 03:33:25,312.0,152.0
2019-08-21 03:33:26,311.0,152.0
2019-08-21 03:33:27,311.0,152.0
2019-08-21 03:33:28,311.0,152.0
2019-08-21 03:33:29,313.0,152.0
2019-08-21 03:33:30,315.0,152.0
2019-08-21 03:33:31,316.0,152.0
2019-08-21 03:33:32,316.0,152.0
2019-08-21 03:33:33,316.0,152.0
2019-08-21 03:33:34,318.0,152.0
2019-08-21 03:33:35,319.0,152.0
2019-08-21 03:33:36,320.0,152.0
2019-08-21 03:33:37,321.0,152.0
2019-08-21 03:33:38,325.0,153.0
2019-08-21 03:33:39,327.0,153.0
2019-08-21 03:33:40,328.0,153.0
2019-08-21 03:33:41,327.0,152.0
2019-08-21 03:33:42,327.0,152.0
2019-08-21 03:33:43,323.0,152.0
2019-08-21 03:33:44,320.0,152.0
2019-08-21 03:33:45,320.0,152.0
2019-08-21 03:33:46,320.0,152.0
2019-08-21 03:33:47,323.0,152.0
2019-08-21 03:33:48,323.0,152.0
2019-08-21 03:33:49,323.0,153.0
2019-08-21 03:33:50,324.0,153.0
2019-08-21 03:33:51,323.0,153.0
2019-08-21 03:33:52,323.0,153.0
2019-08-21 03:33:53,315.0,152.0
2019-08-21 03:33:54,315.0,152.0
2019-08-21 03:33:55,310.0,152.0
2019-08-21 03:33:56,305.0,152.0
2019-08-21 03:33:57,305.0,153.0
2019-08-21 03:33:58,300.0,154.0
2019-08-21 03:33:59,300.0,154.0
2019-08-21 03:34:00,299.0,155.0
2019-08-21 03:34:01,306.0,155.0
2019-08-21 03:34:02,306.0,154.0
2019-08-21 03:34:03,312.0,153.0
2019-08-21 03:34:04,309.0,153.0
2019-08-21 03:34:05,309.0,153.0
2019-08-21 03:34:06,316.0,154.0
2019-08-21 03:34:07,316.0,154.0
2019-08-21 03:34:08,317.0,155.0
2019-08-21 03:34:09,319.0,155.0
2019-08-21 03:34:10,319.0,156.0
2019-08-21 03:34:11,320.0,156.0
2019-08-21 03:34:12,320.0,156.0
2019-08-21 03:34:13,317.0,155.0
2019-08-21 03:34:14,313.0,155.0
2019-08-21 03:34:15,312.0,154.0
2019-08-21 03:34:16,313.0,154.0
2019-08-21 03:34:17,313.0,154.0
2019-08-21 03:34:18,314.0,155.0
2019-08-21 03:34:19,316.0,155.0
2019-08-21 03:34:20,315.0,155.0
2019-08-21 03:34:21,315.0,155.0
2019-08-21 03:34:22,315.0,155.0
2019-08-21 03:34:23,313.0,155.0
2019-08-21 03:34:24,311.0,155.0
2019-08-21 03:34:25,311.0,155.0
2019-08-21 03:34:26,311.0,155.0
2019-08-21 03:34:27,311.0,155.0
2019-08-21 03:34:28,314.0,155.0
2019-08-21 03:34:29,316.0,155.0
2019-08-21 03:34:30,317.0,155.0
2019-08-21 03:34:31,320.0,155.0
2019-08-21 03:34:32,327.0,156.0
2019-08-21 03:34:33,328.0,156.0
2019-08-21 03:34:34,330.0,156.0
2019-08-21 03:34:35,330.0,156.0
2019-08-21 03:34:36,332.0,156.0
2019-08-21 03:34:37,335.0,155.0
2019-08-21 03:34:38,331.0,155.0
2019-08-21 03:34:39,324.0,155.0
2019-08-21 03:34:40,321.0,155.0
2019-08-21 03:34:41,319.0,154.0
2019-08-21 03:34:42,322.0,154.0
2019-08-21 03:34:43,325.0,155.0
2019-08-21 03:34:44,327.0,156.0
2019-08-21 03:34:45,330.0,157.0
2019-08-21 03:34:46,334.0,158.0
2019-08-21 03:34:47,339.0,158.0
2019-08-21 03:34:48,341.0,158.0
2019-08-21 03:34:49,341.0,159.0
2019-08-21 03:34:50,340.0,159.0
2019-08-21 03:34:51,340.0,159.0
2019-08-21 03:34:52,340.0,159.0
2019-08-21 03:34:53,339.0,159.0
2019-08-21 03:34:54,336.0,159.0
2019-08-21 03:34:55,337.0,159.0
2019-08-21 03:34:56,335.0,159.0
2019-08-21 03:34:57,336.0,160.0
2019-08-21 03:34:58,335.0,160.0
2019-08-21 03:34:59,336.0,160.0
2019-08-21 03:35:00,336.0,161.0
2019-08-21 03:35:01,335.0,161.0
2019-08-21 03:35:02,333.0,160.0
2019-08-21 03:35:03,332.0,159.0
2019-08-21 03:35:04,331.0,158.0
2019-08-21 03:35:05,330.0,158.0
2019-08-21 03:35:06,330.0,158.0
2019-08-21 03:35:07,328.0,158.0
2019-08-21 03:35:08,326.0,157.0
2019-08-21 03:35:09,328.0,157.0
2019-08-21 03:35:10,330.0,158.0
2019-08-21 03:35:11,331.0,157.0
2019-08-21 03:35:12,332.0,157.0
2019-08-21 03:35:13,331.0,158.0
2019-08-21 03:35:14,332.0,158.0
2019-08-21 03:35:15,332.0,157.0
2019-08-21 03:35:16,330.0,158.0
2019-08-21 03:35:17,330.0,158.0
2019-08-21 03:35:18,330.0,158.0
2019-08-21 03:35:19,331.0,157.0
2019-08-21 03:35:20,329.0,158.0
